shipment_id,origin_city,destination_city,avg_speed_mph,weight_of_truck_tons,fuel_price_usd_per_gallon,fuel_efficiency_mpg,traffic_status,road_condition_score,weather_condition,season,delivery_target_days,driver_hours_per_day,market_demand_index,carrier_type,holiday_indicator,lane_id_corrected,ref_distance_miles,ref_speed_limit_mph,ref_total_lane_cost_usd,fuel_cost_usd,total_cost_usd,axle_3,axle_4,axle_5,axle_6_plus
SH_2346,"Denver, CO","New York, NY",49.3,8.2,4.16,5.23,Low,8.0,Snow,Winter,5,8,3.9,Refrigerated,0,1,1872,60,3474.43,1489.00956,4963.43956,0,0,1,0
SH_2347,"Phoenix, AZ","Dallas, TX",61.0,25.7,4.2,6.44,Low,7.1,Snow,Fall,4,8,0.0,Tanker,1,2,1017,70,2181.47,663.2608696,2844.73087,0,0,0,1
SH_2348,"Chicago, IL","Houston, TX",43.7,5.6,4.65,7.66,High,5.2,Storm,Winter,4,8,2.8,Flatbed,0,1,1083,60,1995.97,657.4347258,2653.404726,0,1,0,0
SH_2349,"Dallas, TX","Phoenix, AZ",55.3,11.7,4.4,4.51,Medium,4.3,Fog,Winter,3,8,8.0,Dry Van,0,1,1017,60,1851.96,992.195122,2844.155122,0,1,0,0
SH_2350,"Dallas, TX","Houston, TX",46.1,10.9,4.15,5.18,Low,6.5,Storm,Winter,1,8,5.9,Dry Van,0,1,259,60,470.34,207.5,677.84,0,1,0,0
SH_2351,"Miami, FL","Atlanta, GA",45.7,15.0,3.16,6.11,High,9.0,Clear,Summer,2,8,1.1,Refrigerated,0,1,697,60,1288.06,360.4779051,1648.537905,0,1,0,0
SH_2352,"Houston, TX","Seattle, WA",69.7,7.0,4.97,5.43,High,6.0,Snow,Fall,5,8,5.9,Tanker,1,2,2173,70,4671.95,1988.915285,6660.865285,0,0,0,1
SH_2353,"Atlanta, GA","Chicago, IL",50.9,14.2,3.64,5.7,Medium,6.1,Storm,Fall,3,8,3.0,Flatbed,1,1,677,60,1251.1,432.3298246,1683.429825,1,0,0,0
SH_2354,"Denver, CO","Seattle, WA",55.2,5.1,3.98,5.02,Medium,4.3,Clear,Fall,3,8,3.2,Tanker,0,1,1172,60,2144.76,929.1952191,3073.955219,0,0,0,1
SH_2355,"Los Angeles, CA","Atlanta, GA",69.0,9.2,4.7,4.97,Medium,7.5,Clear,Fall,6,8,4.5,Tanker,1,2,2223,70,4812.8,2102.2334,6915.0334,0,0,1,0
SH_2356,"Atlanta, GA","New York, NY",47.1,22.2,3.37,6.23,Medium,7.9,Fog,Spring,4,8,4.5,Refrigerated,1,1,858,60,1592.45,464.1187801,2056.56878,0,0,1,0
SH_2357,"New York, NY","Chicago, IL",45.9,8.9,4.05,6.39,Medium,7.8,Clear,Winter,3,8,2.0,Dry Van,0,1,818,60,1537.02,518.4507042,2055.470704,0,0,0,1
SH_2358,"Denver, CO","Los Angeles, CA",52.0,28.7,3.14,5.94,Low,7.6,Fog,Winter,3,8,7.7,Tanker,0,1,954,60,1754.41,504.3030303,2258.71303,0,1,0,0
SH_2359,"Chicago, IL","New York, NY",40.6,20.2,3.98,4.78,Low,10.0,Rain,Winter,3,8,2.9,Dry Van,0,1,818,60,1537.02,681.0962343,2218.116234,1,0,0,0
SH_2360,"Seattle, WA","Chicago, IL",51.1,24.4,4.86,5.44,Medium,8.8,Storm,Fall,5,8,4.7,Refrigerated,0,1,1993,60,3691.04,1780.511029,5471.551029,0,1,0,0
SH_2361,"Chicago, IL","Phoenix, AZ",63.8,14.7,4.32,7.75,High,5.1,Storm,Summer,4,8,2.3,Flatbed,0,2,1670,70,3632.25,930.8903226,4563.140323,1,0,0,0
SH_2362,"Seattle, WA","Denver, CO",65.2,25.0,4.89,4.93,Medium,4.3,Storm,Spring,3,8,4.0,Refrigerated,0,2,1172,70,2525.66,1162.490872,3688.150872,1,0,0,0
SH_2363,"Phoenix, AZ","Miami, FL",67.9,13.7,3.95,7.14,High,5.4,Rain,Fall,6,8,0.7,Dry Van,1,2,2276,70,4950.3,1259.131653,6209.431653,1,0,0,0
SH_2364,"Dallas, TX","Seattle, WA",50.7,14.8,3.48,4.26,Low,7.2,Clear,Summer,6,8,8.0,Flatbed,1,1,1932,60,3525.9,1578.253521,5104.153521,0,0,0,1
SH_2365,"Phoenix, AZ","Miami, FL",69.5,28.9,4.43,6.93,High,9.6,Clear,Spring,6,8,9.9,Refrigerated,1,2,2276,70,4950.3,1454.932179,6405.232179,0,1,0,0
SH_2366,"New York, NY","Chicago, IL",65.4,14.0,4.09,6.62,High,7.7,Fog,Winter,2,8,8.5,Flatbed,0,2,818,70,1807.78,505.3806647,2313.160665,0,0,0,1
SH_2367,"Seattle, WA","Phoenix, AZ",46.3,10.3,3.01,6.84,High,6.9,Snow,Spring,4,8,7.1,Tanker,0,1,1282,60,2346.06,564.1549708,2910.214971,0,0,1,0
SH_2368,"Phoenix, AZ","Denver, CO",45.7,17.5,4.85,4.99,High,9.0,Fog,Winter,2,8,2.7,Dry Van,0,1,673,60,1228.23,654.1182365,1882.348236,1,0,0,0
SH_2369,"New York, NY","Miami, FL",41.7,21.5,3.09,7.2,High,9.0,Clear,Summer,5,8,2.7,Flatbed,1,1,1256,60,2360.02,539.0333333,2899.053333,0,1,0,0
SH_2370,"Chicago, IL","Miami, FL",72.1,12.9,3.43,4.43,Low,4.8,Fog,Spring,4,8,0.9,Refrigerated,1,3,1370,80,3781.2,1060.744921,4841.944921,0,0,1,0
SH_2371,"Houston, TX","Seattle, WA",51.2,22.7,4.74,7.14,Low,7.2,Snow,Fall,6,8,3.6,Dry Van,0,1,2173,60,3965.72,1442.579832,5408.299832,1,0,0,0
SH_2372,"Phoenix, AZ","Denver, CO",69.5,13.5,3.44,7.49,Medium,9.4,Clear,Fall,3,8,3.5,Dry Van,1,2,673,70,1446.95,309.0947931,1756.044793,0,1,0,0
SH_2373,"Denver, CO","Seattle, WA",65.7,6.6,4.19,7.81,High,5.6,Snow,Fall,4,8,9.1,Flatbed,1,2,1172,70,2525.66,628.7682458,3154.428246,0,0,0,1
SH_2374,"Phoenix, AZ","Seattle, WA",71.2,8.0,3.55,7.23,Low,9.4,Clear,Fall,3,8,3.6,Flatbed,0,3,1282,80,3457.55,629.4744122,4087.024412,1,0,0,0
SH_2376,"Denver, CO","Houston, TX",56.9,16.6,4.04,7.81,High,7.6,Rain,Winter,4,8,1.3,Refrigerated,1,1,1010,60,1839.21,522.4583867,2361.668387,0,0,0,1
SH_2377,"Seattle, WA","Denver, CO",67.0,26.9,3.83,6.01,High,7.1,Storm,Spring,4,8,2.8,Flatbed,1,2,1172,70,2525.66,746.8818636,3272.541864,0,0,0,1
SH_2378,"Los Angeles, CA","Houston, TX",59.3,11.7,3.27,7.68,Medium,6.2,Rain,Fall,5,8,5.5,Flatbed,1,1,1577,60,2892.22,671.4570313,3563.677031,0,0,0,1
SH_2379,"Dallas, TX","Chicago, IL",66.7,26.7,3.04,4.97,Medium,4.5,Clear,Spring,2,8,5.3,Flatbed,0,2,925,70,2007.25,565.7947686,2573.044769,0,0,0,1
SH_2380,"Miami, FL","Los Angeles, CA",50.3,23.9,4.34,6.91,High,9.7,Fog,Winter,7,8,3.4,Refrigerated,0,1,2686,60,4998.65,1687.01013,6685.66013,1,0,0,0
SH_2381,"Phoenix, AZ","Denver, CO",68.3,9.8,4.69,4.23,Medium,4.0,Rain,Spring,3,8,9.8,Flatbed,1,2,673,70,1446.95,746.1867612,2193.136761,0,0,1,0
SH_2383,"Miami, FL","Houston, TX",44.1,22.7,3.46,5.66,Medium,4.2,Rain,Summer,4,8,2.0,Flatbed,0,1,1112,60,2049.42,679.7738516,2729.193852,0,0,0,1
SH_2384,"Denver, CO","Miami, FL",71.4,12.1,3.38,4.11,Low,9.7,Rain,Summer,4,8,3.3,Dry Van,0,3,1984,80,5406.4,1631.610706,7038.010706,0,0,0,1
SH_2385,"New York, NY","Denver, CO",58.6,14.6,3.3,4.09,Low,5.3,Fog,Fall,4,8,5.1,Flatbed,0,1,1872,60,3474.43,1510.415648,4984.845648,0,0,1,0
SH_2386,"Houston, TX","Seattle, WA",59.8,8.1,4.51,6.85,High,5.3,Clear,Winter,6,8,0.6,Tanker,1,1,2173,60,3965.72,1430.690511,5396.410511,0,1,0,0
SH_2387,"Seattle, WA","Los Angeles, CA",75.0,7.5,4.01,7.4,Medium,5.8,Clear,Fall,3,8,8.9,Dry Van,1,3,1104,80,3000.67,598.2486486,3598.918649,0,0,0,1
SH_2388,"Seattle, WA","Chicago, IL",62.8,23.5,4.58,7.98,Medium,8.8,Storm,Spring,5,8,9.7,Tanker,1,2,1993,70,4344.74,1143.85213,5488.59213,0,1,0,0
SH_2389,"Houston, TX","Seattle, WA",46.8,22.7,3.15,5.27,High,4.7,Storm,Spring,7,8,2.9,Tanker,1,1,2173,60,3965.72,1298.851992,5264.571992,0,0,0,1
SH_2390,"Houston, TX","Seattle, WA",54.6,19.9,3.84,4.61,High,6.8,Snow,Winter,6,8,8.0,Dry Van,1,1,2173,60,3965.72,1810.047722,5775.767722,0,0,0,1
SH_2391,"New York, NY","Houston, TX",45.8,15.4,4.57,5.65,High,8.2,Clear,Winter,5,8,2.4,Flatbed,0,1,1630,60,3018.76,1318.424779,4337.184779,0,1,0,0
SH_2393,"Dallas, TX","Miami, FL",42.5,20.4,3.08,6.59,Low,4.7,Fog,Winter,4,8,8.6,Tanker,0,1,1277,60,2353.51,596.8376328,2950.347633,0,0,0,1
SH_2394,"Atlanta, GA","Seattle, WA",67.4,20.9,3.99,6.41,Medium,8.1,Rain,Fall,5,8,5.8,Dry Van,0,2,2505,70,5398.28,1559.274571,6957.554571,1,0,0,0
SH_2395,"Denver, CO","Los Angeles, CA",74.5,12.5,3.24,6.93,High,9.9,Storm,Summer,3,8,4.3,Dry Van,1,3,954,80,2586.29,446.025974,3032.315974,0,1,0,0
SH_2396,"New York, NY","Dallas, TX",67.2,28.7,4.0,5.64,Medium,9.4,Clear,Winter,4,8,8.9,Flatbed,1,2,1576,70,3435.68,1117.730496,4553.410496,1,0,0,0
SH_2397,"Los Angeles, CA","Houston, TX",59.6,18.2,4.23,7.77,High,9.7,Snow,Spring,5,8,1.9,Flatbed,1,1,1577,60,2892.22,858.5212355,3750.741236,0,0,0,1
SH_2398,"Denver, CO","New York, NY",57.1,27.6,4.04,7.91,Medium,9.9,Storm,Fall,6,8,8.8,Tanker,1,1,1872,60,3474.43,956.1163085,4430.546308,1,0,0,0
SH_2399,"Denver, CO","Dallas, TX",69.7,21.4,4.69,4.33,Medium,7.8,Snow,Spring,3,8,1.2,Flatbed,1,2,762,70,1634.49,825.3533487,2459.843349,0,0,0,1
SH_2400,"Miami, FL","Denver, CO",62.4,11.1,3.77,7.89,Medium,9.2,Fog,Summer,5,8,7.0,Flatbed,1,2,1984,70,4315.2,947.9949303,5263.19493,0,0,0,1
SH_2401,"Houston, TX","Miami, FL",71.9,27.1,3.56,6.57,Low,6.4,Storm,Winter,2,8,5.5,Tanker,0,3,1112,80,3022.42,602.5449011,3624.964901,0,1,0,0
SH_2402,"Atlanta, GA","Miami, FL",56.2,10.2,4.22,7.04,Medium,6.6,Fog,Spring,3,8,1.3,Refrigerated,1,1,697,60,1288.06,417.8039773,1705.863977,0,0,1,0
SH_2403,"Miami, FL","Houston, TX",40.8,12.9,3.37,7.73,Low,8.0,Fog,Summer,4,8,9.7,Dry Van,0,1,1112,60,2049.42,484.7917206,2534.211721,0,0,1,0
SH_2404,"Dallas, TX","New York, NY",48.2,9.8,3.45,6.83,High,4.2,Fog,Spring,5,8,6.1,Refrigerated,0,1,1576,60,2918.75,796.0761347,3714.826135,0,1,0,0
SH_2405,"Los Angeles, CA","New York, NY",63.3,14.3,4.61,6.13,Low,4.6,Fog,Fall,7,8,9.5,Tanker,1,2,2812,70,6186.4,2114.734095,8301.134095,0,0,1,0
SH_2406,"Houston, TX","Denver, CO",53.7,17.2,3.29,7.47,Medium,5.7,Storm,Winter,3,8,6.7,Tanker,0,1,1010,60,1839.21,444.832664,2284.042664,0,0,0,1
SH_2407,"Chicago, IL","New York, NY",46.7,10.5,3.09,4.96,Medium,6.1,Clear,Winter,4,8,7.5,Dry Van,1,1,818,60,1537.02,509.6008065,2046.620806,1,0,0,0
SH_2408,"Seattle, WA","New York, NY",67.5,29.4,3.48,7.45,Medium,7.7,Clear,Winter,6,8,6.5,Flatbed,0,2,2762,70,6048.78,1290.169128,7338.949128,0,1,0,0
SH_2409,"Phoenix, AZ","Seattle, WA",48.0,6.8,4.07,7.96,Medium,8.4,Fog,Spring,4,8,8.6,Refrigerated,0,1,1282,60,2346.06,655.4949749,3001.554975,0,0,1,0
SH_2410,"Los Angeles, CA","Miami, FL",50.8,24.3,4.76,6.5,Low,9.6,Snow,Fall,8,8,7.9,Refrigerated,1,1,2686,60,4998.65,1966.978462,6965.628462,1,0,0,0
SH_2411,"Houston, TX","Los Angeles, CA",67.3,20.1,3.49,6.1,Medium,5.4,Clear,Spring,3,8,3.9,Flatbed,0,2,1577,70,3406.32,902.2508197,4308.57082,0,1,0,0
SH_2412,"Dallas, TX","Atlanta, GA",53.4,25.6,3.67,5.76,Medium,7.7,Rain,Fall,2,8,5.1,Dry Van,0,1,828,60,1507.79,527.5625,2035.3525,0,0,0,1
SH_2413,"Denver, CO","Miami, FL",61.2,22.5,4.19,7.68,High,7.8,Fog,Winter,6,8,5.9,Tanker,1,2,1984,70,4315.2,1082.416667,5397.616667,0,1,0,0
SH_2414,"Los Angeles, CA","Miami, FL",58.6,7.2,3.46,7.06,High,8.0,Rain,Summer,6,8,8.6,Refrigerated,0,1,2686,60,4998.65,1316.368272,6315.018272,0,0,0,1
SH_2415,"Seattle, WA","Atlanta, GA",62.9,20.2,3.95,5.11,Medium,6.4,Snow,Summer,5,8,7.6,Dry Van,0,2,2505,70,5398.28,1936.350294,7334.630294,0,0,1,0
SH_2416,"Dallas, TX","Denver, CO",66.2,8.6,3.2,7.45,Medium,9.0,Snow,Summer,3,8,6.1,Tanker,1,2,762,70,1634.49,327.3020134,1961.792013,0,0,1,0
SH_2417,"Los Angeles, CA","Atlanta, GA",47.8,21.7,4.83,5.75,Low,5.8,Rain,Spring,7,8,6.5,Refrigerated,1,1,2223,60,4088.1,1867.32,5955.42,0,0,0,1
SH_2418,"Houston, TX","Seattle, WA",61.3,22.9,3.74,4.86,High,7.2,Fog,Winter,6,8,3.3,Tanker,1,2,2173,70,4671.95,1672.226337,6344.176337,0,1,0,0
SH_2419,"Denver, CO","Atlanta, GA",53.5,8.4,3.71,7.56,High,8.5,Snow,Spring,4,8,6.2,Tanker,0,1,1392,60,2540.4,683.1111111,3223.511111,0,0,1,0
SH_2420,"Dallas, TX","Atlanta, GA",57.6,22.5,3.93,4.76,High,7.1,Fog,Spring,3,8,2.9,Flatbed,1,1,828,60,1507.79,683.6218487,2191.411849,0,1,0,0
SH_2421,"Miami, FL","Dallas, TX",55.4,27.2,4.47,6.67,High,6.8,Clear,Winter,3,8,3.4,Tanker,0,1,1277,60,2353.51,855.8005997,3209.3106,0,1,0,0
SH_2422,"Dallas, TX","Houston, TX",53.6,19.1,3.41,7.66,High,9.5,Rain,Winter,1,8,7.2,Tanker,0,1,259,60,470.34,115.2989556,585.6389556,0,0,0,1
SH_2423,"Miami, FL","Seattle, WA",60.9,9.5,3.29,4.02,Low,9.6,Snow,Spring,7,8,2.7,Dry Van,0,2,3141,70,6847.38,2570.619403,9417.999403,1,0,0,0
SH_2424,"Houston, TX","Dallas, TX",72.5,26.4,3.92,7.31,High,6.5,Clear,Winter,2,8,4.5,Tanker,1,3,259,80,693.08,138.8891929,831.9691929,0,0,1,0
SH_2425,"Phoenix, AZ","Seattle, WA",67.4,8.3,4.7,7.75,High,5.7,Clear,Fall,3,8,3.8,Dry Van,0,2,1282,70,2762.71,777.4709677,3540.180968,0,0,0,1
SH_2426,"Houston, TX","New York, NY",54.6,24.8,3.88,5.73,High,7.3,Snow,Summer,5,8,8.6,Dry Van,1,1,1630,60,3018.76,1103.734729,4122.494729,1,0,0,0
SH_2427,"Dallas, TX","Seattle, WA",68.8,19.1,3.6,5.18,High,6.2,Snow,Winter,4,8,2.3,Tanker,0,2,1932,70,4153.8,1342.702703,5496.502703,0,0,0,1
SH_2428,"Phoenix, AZ","Seattle, WA",60.1,28.0,3.09,5.37,Low,4.1,Snow,Spring,3,8,8.6,Flatbed,0,2,1282,70,2762.71,737.6871508,3500.397151,0,0,1,0
SH_2429,"Seattle, WA","Phoenix, AZ",55.3,7.9,3.83,7.36,High,7.7,Snow,Fall,3,8,2.1,Tanker,0,1,1282,60,2346.06,667.1277174,3013.187717,1,0,0,0
SH_2430,"New York, NY","Dallas, TX",67.4,9.9,4.12,4.45,Medium,6.2,Fog,Spring,3,8,2.2,Tanker,0,2,1576,70,3435.68,1459.12809,4894.80809,0,0,0,1
SH_2431,"Houston, TX","Phoenix, AZ",61.3,17.5,4.25,4.83,Low,8.8,Snow,Fall,3,8,3.2,Refrigerated,0,2,1166,70,2501.07,1025.983437,3527.053437,1,0,0,0
SH_2432,"Chicago, IL","Seattle, WA",68.3,19.9,4.1,7.71,Medium,7.2,Snow,Spring,4,8,0.4,Dry Van,0,2,1993,70,4344.74,1059.831388,5404.571388,0,0,0,1
SH_2433,"Atlanta, GA","Seattle, WA",40.3,27.8,3.82,5.87,Low,9.1,Storm,Fall,8,8,6.1,Refrigerated,0,1,2505,60,4584.15,1630.170358,6214.320358,0,0,1,0
SH_2434,"Atlanta, GA","Chicago, IL",69.2,9.1,3.11,4.77,Low,5.6,Storm,Fall,3,8,2.1,Flatbed,1,2,677,70,1472.47,441.3983229,1913.868323,0,0,1,0
SH_2435,"Los Angeles, CA","Atlanta, GA",48.4,27.1,4.55,4.3,High,9.0,Storm,Winter,6,8,2.5,Refrigerated,0,1,2223,60,4088.1,2352.244186,6440.344186,1,0,0,0
SH_2436,"Los Angeles, CA","Chicago, IL",70.3,24.5,3.92,5.29,Low,9.3,Clear,Spring,4,8,3.0,Refrigerated,0,3,2004,80,5502.98,1485.005671,6987.985671,0,0,1,0
SH_2437,"Dallas, TX","New York, NY",70.9,27.6,4.32,6.93,High,4.2,Storm,Fall,4,8,0.2,Tanker,1,3,1576,80,4305.63,982.4415584,5288.071558,0,1,0,0
SH_2438,"Denver, CO","Chicago, IL",72.5,10.9,4.69,6.66,Low,7.5,Storm,Fall,2,8,2.0,Tanker,0,3,1056,80,2877.6,743.6396396,3621.23964,1,0,0,0
SH_2439,"Dallas, TX","Seattle, WA",69.6,7.2,4.72,5.93,Medium,9.0,Rain,Summer,4,8,9.7,Tanker,0,2,1932,70,4153.8,1537.780776,5691.580776,0,0,1,0
SH_2440,"Houston, TX","Dallas, TX",42.4,19.9,4.45,7.84,Low,6.4,Storm,Summer,1,8,9.0,Dry Van,0,1,259,60,470.34,147.0089286,617.3489286,0,1,0,0
SH_2441,"Chicago, IL","Seattle, WA",73.3,7.6,3.08,7.89,Medium,4.5,Snow,Fall,4,8,6.5,Refrigerated,0,3,1993,80,5444.88,778.0025349,6222.882535,1,0,0,0
SH_2442,"Miami, FL","Houston, TX",48.9,5.7,4.04,5.88,High,5.8,Snow,Winter,3,8,1.6,Flatbed,0,1,1112,60,2049.42,764.0272109,2813.447211,1,0,0,0
SH_2443,"Atlanta, GA","Dallas, TX",74.1,20.3,3.34,7.98,Medium,7.2,Rain,Winter,3,8,1.5,Dry Van,1,3,828,80,2221.52,346.556391,2568.076391,0,0,0,1
SH_2444,"Miami, FL","Denver, CO",71.9,18.3,3.58,4.51,Low,5.8,Snow,Winter,5,8,2.1,Flatbed,1,3,1984,80,5406.4,1574.882483,6981.282483,0,0,1,0
SH_2445,"Denver, CO","New York, NY",63.2,6.8,3.67,4.07,Medium,8.5,Clear,Winter,5,8,5.3,Flatbed,1,2,1872,70,4090.32,1688.019656,5778.339656,0,1,0,0
SH_2446,"Miami, FL","Houston, TX",40.0,19.5,4.63,4.15,High,4.0,Clear,Spring,4,8,5.6,Dry Van,0,1,1112,60,2049.42,1240.616867,3290.036867,0,0,0,1
SH_2447,"Phoenix, AZ","Seattle, WA",41.6,19.0,3.82,7.09,Low,6.4,Fog,Summer,4,8,1.0,Tanker,0,1,1282,60,2346.06,690.7249647,3036.784965,0,0,0,1
SH_2448,"Seattle, WA","Dallas, TX",44.9,6.1,4.08,7.18,High,7.7,Rain,Fall,6,8,6.8,Tanker,0,1,1932,60,3525.9,1097.849582,4623.749582,0,1,0,0
SH_2449,"Houston, TX","Seattle, WA",52.7,12.9,4.42,4.65,Medium,4.1,Storm,Fall,7,8,6.1,Refrigerated,1,1,2173,60,3965.72,2065.51828,6031.23828,0,0,0,1
SH_2450,"New York, NY","Phoenix, AZ",63.5,17.4,4.44,7.3,High,5.3,Rain,Fall,6,8,2.2,Flatbed,1,2,2461,70,5377.29,1496.827397,6874.117397,0,0,1,0
SH_2451,"Seattle, WA","Phoenix, AZ",71.0,13.6,3.75,7.44,Low,7.1,Snow,Winter,4,8,8.6,Dry Van,1,3,1282,80,3457.55,646.1693548,4103.719355,1,0,0,0
SH_2452,"Los Angeles, CA","Miami, FL",63.9,7.1,3.36,5.62,Low,7.0,Storm,Fall,6,8,9.7,Tanker,0,2,2686,70,5882.34,1605.864769,7488.204769,0,0,0,1
SH_2453,"New York, NY","Atlanta, GA",51.0,29.1,4.38,5.57,Low,8.2,Clear,Spring,4,8,3.9,Tanker,1,1,858,60,1592.45,674.6929982,2267.142998,1,0,0,0
SH_2454,"Phoenix, AZ","Seattle, WA",67.9,13.9,4.87,7.37,High,9.5,Rain,Fall,4,8,2.9,Flatbed,1,2,1282,70,2762.71,847.1289009,3609.838901,0,1,0,0
SH_2455,"Chicago, IL","Seattle, WA",55.3,16.8,4.0,7.54,High,7.6,Snow,Spring,6,8,3.9,Flatbed,1,1,1993,60,3691.04,1057.29443,4748.33443,0,0,0,1
SH_2456,"Miami, FL","New York, NY",72.6,28.7,4.9,7.77,Medium,8.9,Clear,Fall,4,8,8.4,Tanker,1,3,1256,80,3484.14,792.0720721,4276.212072,0,0,0,1
SH_2457,"Houston, TX","Chicago, IL",44.7,14.8,4.94,5.4,High,9.2,Rain,Fall,5,8,3.3,Dry Van,1,1,1083,60,1995.97,990.7444444,2986.714444,0,1,0,0
SH_2459,"New York, NY","Denver, CO",62.6,14.4,3.42,6.88,Medium,8.9,Snow,Spring,4,8,7.5,Refrigerated,0,2,1872,70,4090.32,930.5581395,5020.87814,0,0,1,0
SH_2460,"New York, NY","Phoenix, AZ",46.7,8.1,3.28,4.74,High,7.2,Storm,Winter,7,8,5.9,Tanker,0,1,2461,60,4567.62,1702.970464,6270.590464,1,0,0,0
SH_2461,"Houston, TX","Miami, FL",63.6,6.8,4.63,6.59,Low,5.0,Clear,Summer,4,8,1.5,Dry Van,1,2,1112,70,2413.04,781.2685888,3194.308589,0,0,0,1
SH_2462,"Phoenix, AZ","Dallas, TX",44.4,15.1,3.08,5.09,Medium,6.4,Storm,Spring,3,8,5.4,Flatbed,0,1,1017,60,1851.96,615.3948919,2467.354892,0,1,0,0
SH_2463,"Los Angeles, CA","Miami, FL",58.3,17.7,3.63,7.32,Low,7.3,Storm,Winter,6,8,9.5,Flatbed,0,1,2686,60,4998.65,1331.991803,6330.641803,0,0,0,1
SH_2464,"Denver, CO","Atlanta, GA",74.4,22.3,3.76,5.12,Medium,8.0,Fog,Summer,4,8,1.5,Flatbed,1,3,1392,80,3744.48,1022.25,4766.73,1,0,0,0
SH_2465,"Los Angeles, CA","Atlanta, GA",67.7,7.1,4.2,4.54,Medium,6.6,Fog,Spring,6,8,2.0,Refrigerated,1,2,2223,70,4812.8,2056.519824,6869.319824,0,0,1,0
SH_2466,"Houston, TX","Dallas, TX",55.0,19.4,3.6,6.17,Low,9.7,Fog,Spring,2,8,3.1,Refrigerated,1,1,259,60,470.34,151.1183144,621.4583144,0,1,0,0
SH_2467,"Phoenix, AZ","Atlanta, GA",58.0,5.0,4.23,7.99,Low,5.8,Fog,Winter,5,8,0.4,Tanker,1,1,1827,60,3334.28,967.2352941,4301.515294,1,0,0,0
SH_2468,"Dallas, TX","Phoenix, AZ",66.3,10.8,4.97,6.01,Low,9.7,Snow,Winter,2,8,4.5,Flatbed,0,2,1017,70,2181.47,841.0133111,3022.483311,0,1,0,0
SH_2469,"New York, NY","Miami, FL",58.7,16.3,3.07,5.04,High,5.3,Rain,Fall,3,8,7.1,Flatbed,0,1,1256,60,2360.02,765.0634921,3125.083492,0,0,0,1
SH_2470,"Miami, FL","Los Angeles, CA",70.7,27.5,4.11,6.74,Low,4.1,Clear,Summer,6,8,8.2,Refrigerated,1,3,2686,80,7375.76,1637.902077,9013.662077,0,0,1,0
SH_2471,"Dallas, TX","Los Angeles, CA",59.0,27.7,3.36,5.41,Low,6.0,Clear,Fall,5,8,8.4,Flatbed,1,1,1423,60,2609.78,883.7855823,3493.565582,0,1,0,0
SH_2472,"New York, NY","Miami, FL",53.2,7.2,3.94,7.01,Low,6.2,Clear,Fall,3,8,9.3,Dry Van,0,1,1256,60,2360.02,705.9400856,3065.960086,0,0,0,1
SH_2473,"Seattle, WA","Houston, TX",62.3,8.4,3.29,4.41,High,7.7,Snow,Summer,5,8,8.4,Refrigerated,0,2,2173,70,4671.95,1621.126984,6293.076984,0,1,0,0
SH_2474,"New York, NY","Seattle, WA",52.8,16.3,4.42,7.75,Medium,9.4,Storm,Spring,8,8,2.1,Tanker,1,1,2762,60,5140.08,1575.230968,6715.310968,1,0,0,0
SH_2475,"Los Angeles, CA","Houston, TX",67.8,5.5,4.01,7.09,Medium,4.6,Clear,Fall,3,8,7.8,Flatbed,0,2,1577,70,3406.32,891.9280677,4298.248068,0,1,0,0
SH_2476,"Phoenix, AZ","Atlanta, GA",51.0,23.0,4.56,7.74,High,6.2,Clear,Spring,5,8,6.0,Flatbed,0,1,1827,60,3334.28,1076.372093,4410.652093,0,0,0,1
SH_2477,"Houston, TX","Miami, FL",71.2,5.1,3.56,6.15,Low,5.1,Snow,Fall,2,8,3.5,Refrigerated,0,3,1112,80,3022.42,643.6943089,3666.114309,1,0,0,0
SH_2478,"Chicago, IL","Phoenix, AZ",43.5,10.1,3.0,5.49,Low,5.7,Snow,Fall,5,8,7.5,Dry Van,0,1,1670,60,3086.16,912.568306,3998.728306,0,1,0,0
SH_2479,"Miami, FL","Los Angeles, CA",65.9,21.9,3.56,4.06,High,4.7,Clear,Fall,7,8,8.2,Dry Van,1,2,2686,70,5882.34,2355.211823,8237.551823,1,0,0,0
SH_2480,"Dallas, TX","Denver, CO",72.1,24.7,3.57,7.38,Low,4.7,Storm,Spring,3,8,9.9,Dry Van,1,3,762,80,2044.45,368.6097561,2413.059756,1,0,0,0
SH_2481,"Seattle, WA","New York, NY",47.3,15.1,3.67,5.38,High,8.6,Snow,Spring,8,8,0.4,Dry Van,0,1,2762,60,5140.08,1884.115242,7024.195242,0,1,0,0
SH_2482,"Denver, CO","Houston, TX",50.4,29.9,4.91,7.76,Low,8.9,Storm,Winter,4,8,7.6,Dry Van,1,1,1010,60,1839.21,639.0592784,2478.269278,1,0,0,0
SH_2483,"Dallas, TX","Phoenix, AZ",63.3,15.3,4.37,4.92,Medium,10.0,Clear,Fall,4,8,9.3,Dry Van,1,2,1017,70,2181.47,903.3109756,3084.780976,0,0,1,0
SH_2484,"New York, NY","Miami, FL",72.5,13.4,4.52,7.8,Low,7.9,Snow,Fall,3,8,1.0,Refrigerated,0,3,1256,80,3484.14,727.8358974,4211.975897,0,0,0,1
SH_2485,"New York, NY","Los Angeles, CA",71.0,11.0,4.58,6.7,Low,5.3,Storm,Winter,6,8,4.3,Dry Van,1,3,2812,80,7761.12,1922.232836,9683.352836,0,0,0,1
